worker_id,platform,city,experience,vehicle,monthly_gross,monthly_net,monthly_incentives,monthly_hours,monthly_trips,avg_effective_hourly,avg_efficiency,avg_idle_mins,claimed_monthly,gap_score,net_gap_score,effective_hourly,vs_min_wage,below_min_wage,incentive_dependency,cluster,persona
W01649,Porter,Mumbai,1-2 years,Bike,29339.98,24269.98,1488.68,249,246,95.07,118.43,390.65,38000,22.8,36.1,97.47,43.47,False,5.1,2,Comfortable
W01650,Porter,Bengaluru,6-12 months,Bike,24963.2,20075.2,1477.26,258,219,77.13,114.57,426.5,38000,34.3,47.2,77.81,23.81,False,5.9,2,Comfortable
W01651,Porter,Hyderabad,6-12 months,Bike,23339.27,18659.27,1682.42,272,228,69.61,102.27,448.65,38000,38.6,50.9,68.6,14.6,False,7.2,2,Comfortable
W01652,Porter,Hyderabad,6-12 months,Bike,24534.91,19854.91,1435.29,263,245,75.82,100.15,416.69,38000,35.4,47.8,75.49,21.49,False,5.8,2,Comfortable
W01653,Porter,Hyderabad,2+ years,Car,29783.56,21263.47,2172.61,263,288,80.16,103.03,399.35,38000,21.6,44.0,80.85,26.85,False,7.3,2,Comfortable
W01654,Porter,Mumbai,6-12 months,Bike,22235.06,17165.06,1154.24,253,186,66.19,118.65,423.81,38000,41.5,54.8,67.85,13.85,False,5.2,2,Comfortable
W01655,Porter,Mumbai,< 6 months,Bike,19042.92,13972.92,775.48,257,161,55.75,119.1,441.15,38000,49.9,63.2,54.37,0.37,False,4.1,2,Comfortable
W01656,Porter,Bengaluru,< 6 months,Bike,24297.63,19409.63,1675.49,251,210,76.81,114.21,407.69,38000,36.1,48.9,77.33,23.33,False,6.9,2,Comfortable
W01657,Porter,Delhi,1-2 years,Bike,26973.35,21981.35,1658.91,250,249,87.37,107.72,394.38,38000,29.0,42.2,87.93,33.93,False,6.2,2,Comfortable
W01658,Porter,Delhi,1-2 years,Bike,29368.1,24376.1,2270.61,261,265,94.86,110.93,409.35,38000,22.7,35.9,93.4,39.4,False,7.7,2,Comfortable
W01659,Porter,Bengaluru,2+ years,Bike,31726.77,26838.77,2084.89,262,279,104.77,113.17,402.65,38000,16.5,29.4,102.44,48.44,False,6.6,2,Comfortable
W01660,Porter,Mumbai,6-12 months,Bike,26482.17,21412.17,1303.54,246,220,86.85,119.69,395.54,38000,30.3,43.7,87.04,33.04,False,4.9,2,Comfortable
W01661,Porter,Delhi,6-12 months,Bike,22700.75,17725.82,1274.79,262,210,68.02,106.69,435.35,38000,40.3,53.4,67.66,13.66,False,5.6,2,Comfortable
W01662,Porter,Mumbai,1-2 years,Car,29172.46,19946.46,1889.84,265,244,72.88,117.64,424.69,38000,23.2,47.5,75.27,21.27,False,6.5,2,Comfortable
W01663,Porter,Mumbai,1-2 years,Bike,29980.34,24910.34,1798.15,271,250,92.78,119.46,431.12,38000,21.1,34.4,91.92,37.92,False,6.0,2,Comfortable
W01664,Porter,Mumbai,2+ years,Bike,33616.19,28546.19,2179.25,266,281,108.49,119.07,405.23,38000,11.5,24.9,107.32,53.32,False,6.5,2,Comfortable
W01665,Porter,Bengaluru,< 6 months,Bike,19917.53,15029.53,932.25,254,176,59.37,112.6,431.69,38000,47.6,60.4,59.17,5.17,False,4.7,2,Comfortable
W01666,Porter,Hyderabad,1-2 years,Bike,25366.24,20686.24,1476.34,254,250,81.78,101.45,401.88,38000,33.2,45.6,81.44,27.44,False,5.8,2,Comfortable
W01667,Porter,Delhi,6-12 months,Bike,29950.77,24958.77,2021.83,272,270,91.6,110.78,425.0,38000,21.2,34.3,91.76,37.76,False,6.8,2,Comfortable
W01668,Porter,Bengaluru,1-2 years,Bike,30410.87,25522.87,1768.21,276,272,93.0,110.58,434.23,38000,20.0,32.8,92.47,38.47,False,5.8,2,Comfortable
W01669,Porter,Delhi,6-12 months,Bike,25031.99,20039.99,1476.76,264,230,74.55,108.91,424.42,38000,34.1,47.3,75.91,21.91,False,5.9,2,Comfortable
W01670,Porter,Chennai,1-2 years,Bike,24713.21,20085.21,1611.35,263,265,75.81,92.63,408.96,38000,35.0,47.1,76.37,22.37,False,6.5,2,Comfortable
W01671,Porter,Bengaluru,2+ years,Bike,29634.49,24746.49,2091.89,268,256,91.86,115.08,427.19,38000,22.0,34.9,92.34,38.34,False,7.1,2,Comfortable
W01672,Porter,Hyderabad,< 6 months,Car,18201.13,9677.87,727.58,266,183,36.78,99.38,452.73,38000,52.1,74.5,36.38,-17.62,True,4.0,3,Surviving
W01673,Porter,Mumbai,6-12 months,Car,25242.25,15986.25,1470.93,258,216,60.14,116.04,423.85,38000,33.6,57.9,61.96,7.96,False,5.8,2,Comfortable
W01674,Porter,Hyderabad,1-2 years,Bike,24168.7,19488.7,1302.92,255,243,74.83,98.15,404.15,38000,36.4,48.7,76.43,22.43,False,5.4,2,Comfortable
W01675,Porter,Mumbai,< 6 months,Bike,20204.51,15134.51,960.15,254,173,57.94,116.62,435.38,38000,46.8,60.2,59.58,5.58,False,4.8,2,Comfortable
W01676,Porter,Mumbai,1-2 years,Bike,28963.56,23893.56,1929.26,254,247,93.66,115.97,401.35,38000,23.8,37.1,94.07,40.07,False,6.7,2,Comfortable
W01677,Porter,Hyderabad,2+ years,Bike,26301.25,21621.25,1718.0,260,261,83.94,101.0,405.08,38000,30.8,43.1,83.16,29.16,False,6.5,2,Comfortable
W01678,Porter,Delhi,2+ years,Bike,32362.86,27370.86,2314.96,258,291,105.63,111.3,389.54,38000,14.8,28.0,106.09,52.09,False,7.2,2,Comfortable
W01679,Porter,Delhi,1-2 years,Bike,29001.98,24009.98,1715.99,262,273,92.92,106.29,412.35,38000,23.7,36.8,91.64,37.64,False,5.9,2,Comfortable
W01680,Porter,Bengaluru,< 6 months,Car,24139.31,15241.08,1692.76,267,209,57.28,114.61,449.73,38000,36.5,59.9,57.08,3.08,False,7.0,2,Comfortable
W01681,Porter,Mumbai,2+ years,Car,31791.95,22585.45,2059.02,259,265,85.79,119.29,400.69,38000,16.3,40.6,87.2,33.2,False,6.5,2,Comfortable
W01682,Porter,Delhi,2+ years,Bike,34269.79,29277.79,2456.21,254,313,115.45,109.68,375.31,38000,9.8,23.0,115.27,61.27,False,7.2,2,Comfortable
W01683,Porter,Mumbai,2+ years,Bike,35225.52,30155.52,2502.72,273,294,110.52,119.45,416.92,38000,7.3,20.6,110.46,56.46,False,7.1,2,Comfortable
W01684,Porter,Mumbai,6-12 months,Car,22829.09,13703.18,1087.01,261,195,51.9,117.14,432.77,38000,39.9,63.9,52.5,-1.5,True,4.8,2,Comfortable
W01685,Porter,Bengaluru,2+ years,Car,29350.21,20421.81,1633.15,276,260,73.89,111.99,438.19,38000,22.8,46.3,73.99,19.99,False,5.6,2,Comfortable
W01686,Porter,Hyderabad,< 6 months,Bike,22332.72,17652.72,1313.32,271,222,65.74,99.82,440.23,38000,41.2,53.5,65.14,11.14,False,5.9,2,Comfortable
W01687,Porter,Mumbai,6-12 months,Bike,24627.79,19557.79,1362.43,253,206,75.76,118.89,416.73,38000,35.2,48.5,77.3,23.3,False,5.5,2,Comfortable
W01688,Porter,Bengaluru,2+ years,Bike,27629.71,22741.71,1671.32,254,242,89.45,113.94,404.19,38000,27.3,40.2,89.53,35.53,False,6.0,2,Comfortable
W01689,Porter,Mumbai,< 6 months,Car,22448.11,13397.58,1035.58,256,187,50.73,118.3,434.23,38000,40.9,64.7,52.33,-1.67,True,4.6,2,Comfortable
W01690,Porter,Hyderabad,< 6 months,Bicycle,19270.56,18750.56,967.96,269,196,69.25,97.52,449.54,38000,49.3,50.7,69.7,15.7,False,5.0,2,Comfortable
W01691,Porter,Bengaluru,< 6 months,Bike,20481.11,15593.11,1099.54,259,181,59.08,111.65,440.62,38000,46.1,59.0,60.21,6.21,False,5.4,2,Comfortable
W01692,Porter,Delhi,6-12 months,Bike,24032.48,19040.48,1425.13,273,220,69.46,107.92,446.65,38000,36.8,49.9,69.75,15.75,False,5.9,2,Comfortable
W01693,Porter,Chennai,6-12 months,Bike,19625.01,14997.01,1222.91,264,207,58.22,95.07,437.96,38000,48.4,60.5,56.81,2.81,False,6.2,2,Comfortable
W01694,Porter,Delhi,< 6 months,Bike,22188.47,17201.24,1185.88,251,206,66.58,106.73,412.46,38000,41.6,54.7,68.53,14.53,False,5.3,2,Comfortable
W01695,Porter,Hyderabad,2+ years,Bike,29449.06,24769.06,2205.38,256,286,96.97,102.69,385.77,38000,22.5,34.8,96.75,42.75,False,7.5,2,Comfortable
W01696,Porter,Bengaluru,6-12 months,Bike,23688.37,18800.37,1554.17,253,211,73.52,112.16,415.54,38000,37.7,50.5,74.31,20.31,False,6.6,2,Comfortable
W01697,Porter,Mumbai,2+ years,Bike,30587.36,25517.36,1889.65,252,257,101.82,119.38,394.08,38000,19.5,32.8,101.26,47.26,False,6.2,2,Comfortable
W01698,Porter,Hyderabad,6-12 months,Bike,22224.44,17651.16,1597.11,263,214,65.29,102.86,435.96,38000,41.5,53.5,67.11,13.11,False,7.2,2,Comfortable
W01699,Porter,Hyderabad,6-12 months,Bike,22218.25,17542.02,1223.58,259,221,66.44,99.27,420.77,38000,41.5,53.8,67.73,13.73,False,5.5,2,Comfortable
W01700,Porter,Chennai,6-12 months,Bike,18875.81,14247.81,1103.97,262,199,54.93,95.06,435.35,38000,50.3,62.5,54.38,0.38,False,5.8,2,Comfortable
W01701,Porter,Bengaluru,2+ years,Car,29441.62,20513.22,2046.19,254,257,81.02,113.61,394.19,38000,22.5,46.0,80.76,26.76,False,6.9,2,Comfortable
W01702,Porter,Hyderabad,6-12 months,Bike,22409.82,17729.82,922.89,258,226,69.42,98.82,418.31,38000,41.0,53.3,68.72,14.72,False,4.1,2,Comfortable
W01703,Porter,Delhi,6-12 months,Bike,26257.77,21265.77,1701.21,275,240,76.53,109.39,445.54,38000,30.9,44.0,77.33,23.33,False,6.5,2,Comfortable
W01704,Porter,Hyderabad,6-12 months,Car,22176.7,13643.6,1417.09,250,215,55.33,102.76,404.77,38000,41.6,64.1,54.57,0.57,False,6.4,3,Surviving
W01705,Porter,Hyderabad,< 6 months,Bike,21012.17,16332.17,1232.36,256,213,62.42,97.96,416.54,38000,44.7,57.0,63.8,9.8,False,5.9,2,Comfortable
W01706,Porter,Bengaluru,< 6 months,Bike,21554.04,16666.04,1214.76,265,190,62.37,114.05,449.15,38000,43.3,56.1,62.89,8.89,False,5.6,2,Comfortable
W01707,Porter,Delhi,2+ years,Car,31151.53,22035.93,2150.33,258,279,84.16,111.07,393.38,38000,18.0,42.0,85.41,31.41,False,6.9,2,Comfortable
W01708,Porter,Chennai,1-2 years,Car,24209.3,15893.51,1475.37,257,256,60.76,94.31,396.15,38000,36.3,58.2,61.84,7.84,False,6.1,2,Comfortable
W01709,Porter,Chennai,6-12 months,Bike,17590.33,12962.33,718.31,257,195,50.32,89.8,428.31,38000,53.7,65.9,50.44,-3.56,True,4.1,2,Comfortable
W01710,Porter,Mumbai,6-12 months,Bike,29731.92,24661.92,1760.27,258,248,94.69,118.7,406.85,38000,21.8,35.1,95.59,41.59,False,5.9,2,Comfortable
W01711,Porter,Bengaluru,< 6 months,Bicycle,18542.87,18022.87,890.33,254,168,69.45,108.95,436.15,38000,51.2,52.6,70.96,16.96,False,4.8,2,Comfortable
W01712,Porter,Delhi,6-12 months,Bike,24865.64,19873.64,1717.39,251,227,79.86,109.0,402.15,38000,34.6,47.7,79.18,25.18,False,6.9,2,Comfortable
W01713,Porter,Bengaluru,1-2 years,Bike,28065.65,23177.65,2063.44,253,242,91.02,114.74,400.58,38000,26.1,39.0,91.61,37.61,False,7.4,2,Comfortable
W01714,Porter,Mumbai,1-2 years,Bike,31253.06,26183.06,2320.85,260,257,100.49,122.21,410.46,38000,17.8,31.1,100.7,46.7,False,7.4,2,Comfortable
W01715,Porter,Mumbai,6-12 months,Bike,22577.28,17507.28,1151.22,259,193,67.02,115.97,431.42,38000,40.6,53.9,67.6,13.6,False,5.1,2,Comfortable
W01716,Porter,Hyderabad,< 6 months,Bike,19417.48,14737.48,865.86,266,195,54.3,99.44,448.58,38000,48.9,61.2,55.4,1.4,False,4.5,2,Comfortable
W01717,Porter,Chennai,1-2 years,Car,26249.03,17788.63,2001.83,265,276,66.36,94.05,413.19,38000,30.9,53.2,67.13,13.13,False,7.6,2,Comfortable
W01718,Porter,Mumbai,1-2 years,Bike,30265.97,25195.97,2075.21,259,255,94.36,119.05,406.5,38000,20.4,33.7,97.28,43.28,False,6.9,2,Comfortable
W01719,Porter,Hyderabad,6-12 months,Bike,23509.59,18829.59,1577.05,258,229,73.44,101.77,419.04,38000,38.1,50.4,72.98,18.98,False,6.7,2,Comfortable
W01720,Porter,Hyderabad,6-12 months,Bike,25026.21,20346.21,1784.86,264,241,77.37,102.87,423.19,38000,34.1,46.5,77.07,23.07,False,7.1,2,Comfortable
W01721,Porter,Chennai,6-12 months,Car,19898.21,11489.57,1215.1,265,216,42.53,92.63,437.38,38000,47.6,69.8,43.36,-10.64,True,6.1,3,Surviving
W01722,Porter,Bengaluru,6-12 months,Car,24746.53,16080.41,1090.88,263,219,61.82,112.26,432.69,38000,34.9,57.7,61.14,7.14,False,4.4,2,Comfortable
W01723,Porter,Bengaluru,6-12 months,Bike,24220.0,19332.0,1626.62,246,216,80.17,111.79,399.04,38000,36.3,49.1,78.59,24.59,False,6.7,2,Comfortable
W01724,Porter,Mumbai,2+ years,Bicycle,34066.81,33546.81,2186.15,265,286,128.65,119.12,404.88,38000,10.4,11.7,126.59,72.59,False,6.4,0,Thriving
W01725,Porter,Mumbai,1-2 years,Bike,30646.56,25576.56,2042.37,276,260,93.82,117.55,436.73,38000,19.4,32.7,92.67,38.67,False,6.7,2,Comfortable
W01726,Porter,Delhi,6-12 months,Bike,22827.82,17835.82,1134.49,255,213,69.97,106.57,418.77,38000,39.9,53.1,69.94,15.94,False,5.0,2,Comfortable
W01727,Porter,Hyderabad,1-2 years,Bike,24618.62,19938.62,1477.18,264,247,76.48,99.7,423.38,38000,35.2,47.5,75.53,21.53,False,6.0,2,Comfortable
W01728,Porter,Mumbai,2+ years,Bike,34760.89,29690.89,2738.7,251,283,117.4,121.67,375.38,38000,8.5,21.9,118.29,64.29,False,7.9,0,Thriving
W01729,Porter,Mumbai,6-12 months,Bike,25577.59,20507.59,1618.21,272,218,74.2,116.76,451.54,38000,32.7,46.0,75.4,21.4,False,6.3,2,Comfortable
W01730,Porter,Delhi,< 6 months,Bike,18161.07,13181.06,740.1,263,170,48.98,105.59,454.0,38000,52.2,65.3,50.12,-3.88,True,4.1,2,Comfortable
W01731,Porter,Bengaluru,6-12 months,Bike,24127.8,19239.8,1542.76,259,213,74.27,113.44,426.15,38000,36.5,49.4,74.28,20.28,False,6.4,2,Comfortable
W01732,Porter,Mumbai,1-2 years,Car,35321.74,26065.74,2399.19,268,290,97.52,122.1,406.04,38000,7.0,31.4,97.26,43.26,False,6.8,2,Comfortable
W01733,Porter,Mumbai,6-12 months,Bike,27804.58,22734.58,1604.93,269,231,84.74,120.39,433.62,38000,26.8,40.2,84.52,30.52,False,5.8,2,Comfortable
W01734,Porter,Hyderabad,6-12 months,Bicycle,20086.29,19566.29,1146.59,251,202,79.1,98.78,412.08,38000,47.1,48.5,77.95,23.95,False,5.7,2,Comfortable
W01735,Porter,Hyderabad,< 6 months,Bike,19064.23,14384.23,1026.09,264,187,53.08,100.82,448.92,38000,49.8,62.1,54.49,0.49,False,5.4,2,Comfortable
W01736,Porter,Bengaluru,6-12 months,Bike,26839.38,21951.38,1731.89,251,236,89.37,113.63,398.88,38000,29.4,42.2,87.46,33.46,False,6.5,2,Comfortable
W01737,Porter,Bengaluru,1-2 years,Bicycle,27013.14,26493.14,1693.37,260,237,101.49,113.36,414.54,38000,28.9,30.3,101.9,47.9,False,6.3,2,Comfortable
W01738,Porter,Mumbai,1-2 years,Bicycle,27019.45,26499.45,1859.57,260,228,102.44,118.89,418.19,38000,28.9,30.3,101.92,47.92,False,6.9,2,Comfortable
W01739,Porter,Bengaluru,6-12 months,Bike,24778.34,19890.34,1359.28,261,222,76.85,111.13,422.23,38000,34.8,47.7,76.21,22.21,False,5.5,2,Comfortable
W01740,Porter,Hyderabad,1-2 years,Bike,26512.46,21832.46,1594.24,273,265,80.26,99.77,428.15,38000,30.2,42.5,79.97,25.97,False,6.0,2,Comfortable
W01741,Porter,Hyderabad,2+ years,Bike,27716.3,23036.3,1931.0,263,272,87.68,101.67,403.69,38000,27.1,39.4,87.59,33.59,False,7.0,2,Comfortable
W01742,Porter,Hyderabad,< 6 months,Bike,16478.22,11798.22,890.94,253,164,46.52,100.38,435.38,38000,56.6,69.0,46.63,-7.37,True,5.4,3,Surviving
W01743,Porter,Hyderabad,1-2 years,Car,24946.88,16392.88,1456.76,264,244,62.06,101.77,420.65,38000,34.4,56.9,62.09,8.09,False,5.8,2,Comfortable
W01744,Porter,Mumbai,1-2 years,Bike,33599.24,28529.24,2225.82,257,278,108.72,120.22,392.85,38000,11.6,24.9,111.01,57.01,False,6.6,2,Comfortable
W01745,Porter,Delhi,2+ years,Bike,28930.16,23938.16,1623.31,266,268,89.77,108.29,415.62,38000,23.9,37.0,89.99,35.99,False,5.6,2,Comfortable
W01746,Porter,Hyderabad,6-12 months,Bike,24469.9,19789.9,1534.06,270,243,71.81,100.15,434.5,38000,35.6,47.9,73.3,19.3,False,6.3,2,Comfortable
W01747,Porter,Delhi,2+ years,Bike,27792.65,22800.65,1810.31,271,254,84.2,109.45,428.08,38000,26.9,40.0,84.14,30.14,False,6.5,2,Comfortable
W01748,Porter,Chennai,6-12 months,Bike,20499.44,15871.44,1283.46,262,221,60.11,93.37,427.5,38000,46.1,58.2,60.58,6.58,False,6.3,2,Comfortable
W01749,Porter,Bengaluru,2+ years,Car,28901.62,20118.92,1888.18,260,251,77.42,114.16,411.96,38000,23.9,47.1,77.38,23.38,False,6.5,2,Comfortable
W01750,Porter,Delhi,2+ years,Bike,27655.42,22663.42,1523.27,267,252,85.01,109.86,424.65,38000,27.2,40.4,84.88,30.88,False,5.5,2,Comfortable
W01751,Porter,Mumbai,< 6 months,Bike,18531.59,13745.65,1060.68,258,160,52.86,113.55,445.65,38000,51.2,63.8,53.28,-0.72,True,5.7,2,Comfortable
W01752,Porter,Bengaluru,< 6 months,Bike,21559.7,16671.7,1259.05,251,190,68.65,112.85,417.5,38000,43.3,56.1,66.42,12.42,False,5.8,2,Comfortable
W01753,Porter,Delhi,6-12 months,Car,24821.7,15714.63,1434.75,256,227,59.43,108.9,412.81,38000,34.7,58.6,61.39,7.39,False,5.8,2,Comfortable
W01754,Porter,Delhi,6-12 months,Bike,22141.67,17149.67,1382.07,253,203,68.68,108.83,417.08,38000,41.7,54.9,67.79,13.79,False,6.2,2,Comfortable
W01755,Porter,Chennai,< 6 months,Car,19246.09,10905.18,1103.12,256,210,41.99,91.81,419.12,38000,49.4,71.3,42.6,-11.4,True,5.7,3,Surviving
W01756,Porter,Bengaluru,< 6 months,Bike,19901.2,15013.2,1040.74,268,176,56.18,113.03,459.42,38000,47.6,60.5,56.02,2.02,False,5.2,2,Comfortable
W01757,Porter,Mumbai,6-12 months,Car,24038.34,14782.34,1037.45,255,209,57.86,114.21,422.88,38000,36.7,61.1,57.97,3.97,False,4.3,2,Comfortable
W01758,Porter,Mumbai,6-12 months,Bike,24574.53,19504.53,1417.41,255,203,75.96,120.78,422.65,38000,35.3,48.7,76.49,22.49,False,5.8,2,Comfortable
W01759,Porter,Bengaluru,1-2 years,Bike,27925.0,23037.0,1874.46,258,244,89.09,114.08,412.69,38000,26.5,39.4,89.29,35.29,False,6.7,2,Comfortable
W01760,Porter,Hyderabad,< 6 months,Bike,20523.98,15843.98,1082.95,259,208,61.64,97.82,429.46,38000,46.0,58.3,61.17,7.17,False,5.3,2,Comfortable
W01761,Porter,Hyderabad,6-12 months,Car,22758.64,14204.64,1469.92,259,224,56.19,101.86,423.88,38000,40.1,62.6,54.84,0.84,False,6.5,3,Surviving
W01762,Porter,Chennai,1-2 years,Bike,23605.35,19082.13,1682.7,249,255,76.38,91.87,386.77,38000,37.9,49.8,76.64,22.64,False,7.1,2,Comfortable
W01763,Porter,Hyderabad,1-2 years,Bicycle,19912.19,19392.19,1187.73,255,199,75.73,98.83,421.35,38000,47.6,49.0,76.05,22.05,False,6.0,2,Comfortable
W01764,Porter,Chennai,1-2 years,Bike,25010.08,20382.08,1444.5,264,272,76.71,92.05,407.92,38000,34.2,46.4,77.2,23.2,False,5.8,2,Comfortable
W01765,Porter,Hyderabad,6-12 months,Bike,21722.44,17042.44,1300.48,271,210,63.45,102.67,451.5,38000,42.8,55.2,62.89,8.89,False,6.0,2,Comfortable
W01766,Porter,Bengaluru,< 6 months,Car,17434.91,9044.39,730.55,258,156,33.22,110.73,447.0,38000,54.1,76.2,35.06,-18.94,True,4.2,3,Surviving
W01767,Porter,Mumbai,< 6 months,Bike,21313.4,16243.4,955.83,254,182,64.1,115.43,428.88,38000,43.9,57.3,63.95,9.95,False,4.5,2,Comfortable
W01768,Porter,Mumbai,< 6 months,Bicycle,25403.3,24883.3,1544.16,264,216,95.12,116.76,431.88,38000,33.1,34.5,94.25,40.25,False,6.1,2,Comfortable
W01769,Porter,Hyderabad,1-2 years,Bike,23594.33,18914.33,1385.5,256,229,72.51,102.31,408.12,38000,37.9,50.2,73.88,19.88,False,5.9,2,Comfortable
W01770,Porter,Delhi,1-2 years,Bike,22875.02,17883.02,1491.78,261,209,69.12,110.06,424.12,38000,39.8,52.9,68.52,14.52,False,6.5,2,Comfortable
W01771,Porter,Mumbai,6-12 months,Bike,26986.29,21916.29,1546.02,258,228,83.63,117.27,416.5,38000,29.0,42.3,84.95,30.95,False,5.7,2,Comfortable
W01772,Porter,Mumbai,2+ years,Bike,30474.16,25404.16,1880.95,255,256,100.34,118.14,396.77,38000,19.8,33.1,99.62,45.62,False,6.2,2,Comfortable
W01773,Porter,Bengaluru,6-12 months,Bike,24761.71,19873.71,1347.82,254,222,79.06,111.0,408.92,38000,34.8,47.7,78.24,24.24,False,5.4,2,Comfortable
W01774,Porter,Delhi,< 6 months,Bike,21757.36,16765.36,1380.11,258,199,64.34,109.42,428.42,38000,42.7,55.9,64.98,10.98,False,6.3,2,Comfortable
W01775,Porter,Bengaluru,< 6 months,Bike,17493.07,12677.2,877.02,252,157,50.12,111.26,438.27,38000,54.0,66.6,50.31,-3.69,True,5.0,2,Comfortable
W01776,Porter,Chennai,6-12 months,Bicycle,17732.34,17212.34,921.31,263,192,66.9,92.29,442.96,38000,53.3,54.7,65.45,11.45,False,5.2,2,Comfortable
W01777,Porter,Mumbai,< 6 months,Bike,21953.01,16883.01,832.44,262,190,63.96,114.84,444.31,38000,42.2,55.6,64.44,10.44,False,3.8,2,Comfortable
W01778,Porter,Hyderabad,6-12 months,Bike,22612.81,17936.35,1327.04,258,222,70.03,100.99,419.46,38000,40.5,52.8,69.52,15.52,False,5.9,2,Comfortable
W01779,Porter,Bengaluru,1-2 years,Car,25265.56,16337.16,1582.71,255,224,64.78,111.65,412.92,38000,33.5,57.0,64.07,10.07,False,6.3,2,Comfortable
W01780,Porter,Hyderabad,6-12 months,Bike,22093.66,17413.66,1227.02,263,220,66.18,99.94,425.88,38000,41.9,54.2,66.21,12.21,False,5.6,2,Comfortable
W01781,Porter,Chennai,< 6 months,Bike,17780.75,13152.75,1061.67,272,193,47.59,92.05,464.31,38000,53.2,65.4,48.36,-5.64,True,6.0,3,Surviving
W01782,Porter,Hyderabad,< 6 months,Bike,18618.94,13938.94,1083.11,247,186,55.72,99.33,415.62,38000,51.0,63.3,56.43,2.43,False,5.8,2,Comfortable
W01783,Porter,Mumbai,1-2 years,Bike,29070.57,24000.57,1519.62,259,241,92.11,120.05,408.85,38000,23.5,36.8,92.67,38.67,False,5.2,2,Comfortable
W01784,Porter,Bengaluru,6-12 months,Bicycle,25757.5,25237.5,1455.79,271,228,90.78,111.32,445.73,38000,32.2,33.6,93.13,39.13,False,5.7,2,Comfortable
W01785,Porter,Hyderabad,< 6 months,Car,17549.54,9346.85,939.14,255,177,35.7,98.52,431.92,38000,53.8,75.4,36.65,-17.35,True,5.4,3,Surviving
W01786,Porter,Hyderabad,2+ years,Bike,27679.91,22999.91,1703.91,261,276,88.03,100.66,401.15,38000,27.2,39.5,88.12,34.12,False,6.2,2,Comfortable
W01787,Porter,Chennai,2+ years,Bike,25140.1,20512.1,1653.4,265,272,75.9,91.55,412.92,38000,33.8,46.0,77.4,23.4,False,6.6,2,Comfortable
W01788,Porter,Chennai,< 6 months,Car,17073.29,8649.87,652.14,257,188,33.31,90.01,431.62,38000,55.1,77.2,33.66,-20.34,True,3.8,3,Surviving
W01789,Porter,Bengaluru,1-2 years,Bike,25092.91,20204.91,1412.62,251,224,81.26,112.27,408.54,38000,34.0,46.8,80.5,26.5,False,5.6,2,Comfortable
W01790,Porter,Mumbai,2+ years,Bike,30277.63,25207.63,1927.65,263,252,96.02,119.41,415.0,38000,20.3,33.7,95.85,41.85,False,6.4,2,Comfortable
W01791,Porter,Delhi,< 6 months,Car,21329.21,12309.39,1331.8,254,194,48.57,108.09,423.81,38000,43.9,67.6,48.46,-5.54,True,6.2,3,Surviving
W01792,Porter,Bengaluru,< 6 months,Bike,22227.69,17339.69,1249.75,276,197,63.17,112.53,466.85,38000,41.5,54.4,62.82,8.82,False,5.6,2,Comfortable
W01793,Porter,Bengaluru,6-12 months,Bike,28024.1,23136.1,1685.51,267,245,86.88,113.29,422.62,38000,26.3,39.1,86.65,32.65,False,6.0,2,Comfortable
W01794,Porter,Mumbai,1-2 years,Bike,31134.0,26064.0,1981.64,260,259,99.53,119.11,408.08,38000,18.1,31.4,100.25,46.25,False,6.4,2,Comfortable
W01795,Porter,Hyderabad,6-12 months,Car,20241.61,11827.09,899.63,252,205,47.29,98.84,413.23,38000,46.7,68.9,46.93,-7.07,True,4.4,3,Surviving
W01796,Porter,Delhi,6-12 months,Bike,22309.48,17317.48,1453.34,257,203,67.5,108.77,425.62,38000,41.3,54.4,67.38,13.38,False,6.5,2,Comfortable
W01797,Porter,Chennai,1-2 years,Bike,22358.32,17730.32,1491.37,269,239,65.99,92.75,433.08,38000,41.2,53.3,65.91,11.91,False,6.7,2,Comfortable
W01798,Porter,Hyderabad,6-12 months,Bicycle,22466.87,21946.87,977.29,267,223,80.77,100.31,436.96,38000,40.9,42.2,82.2,28.2,False,4.3,2,Comfortable
W01799,Porter,Bengaluru,6-12 months,Bike,27518.59,22630.59,1657.24,244,240,90.53,114.15,384.42,38000,27.6,40.4,92.75,38.75,False,6.0,2,Comfortable
W01800,Porter,Mumbai,1-2 years,Bike,28712.51,23642.51,1453.05,263,240,89.41,119.71,419.62,38000,24.4,37.8,89.9,35.9,False,5.1,2,Comfortable
W01801,Porter,Chennai,1-2 years,Bike,22729.26,18101.26,1405.09,264,243,69.65,93.28,421.88,38000,40.2,52.4,68.57,14.57,False,6.2,2,Comfortable
W01802,Porter,Delhi,2+ years,Bike,30340.49,25348.49,2062.42,251,279,100.26,107.94,379.35,38000,20.2,33.3,100.99,46.99,False,6.8,2,Comfortable
W01803,Porter,Bengaluru,6-12 months,Car,25851.12,16922.72,1593.45,257,227,66.1,112.78,415.12,38000,32.0,55.5,65.85,11.85,False,6.2,2,Comfortable
W01804,Porter,Hyderabad,6-12 months,Bike,23583.12,18903.12,1153.87,264,240,70.78,96.59,428.46,38000,37.9,50.3,71.6,17.6,False,4.9,2,Comfortable
W01805,Porter,Delhi,6-12 months,Bike,24083.12,19091.12,1372.89,261,222,73.63,108.14,422.96,38000,36.6,49.8,73.15,19.15,False,5.7,2,Comfortable
